shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
S06,42.034497,-91.682951,176,
S06,42.034389,-91.682952,177,
S06,42.03418,-91.682961,178,
S06,42.034047,-91.682962,179,
S06,42.033919,-91.682963,180,
S06,42.033853,-91.682969,181,
S06,42.03377,-91.682976,182,
S06,42.033681,-91.683003,183,
S06,42.033587,-91.683055,184,
S06,42.033369,-91.68327,185,
S06,42.0333,-91.68332,186,
S06,42.03328,-91.68333,187,
S06,42.0332,-91.683365,188,
S06,42.033079,-91.683378,189,
S06,42.031927,-91.683343,190,
S06,42.033079,-91.683378,191,
S06,42.0332,-91.683365,192,
S06,42.03328,-91.68333,193,
S06,42.0333,-91.68332,194,
S06,42.033369,-91.68327,195,
S06,42.033587,-91.683055,196,
S06,42.033681,-91.683003,197,
S06,42.03377,-91.682976,198,
S06,42.033853,-91.682969,199,
S06,42.033919,-91.682963,200,
S06,42.034047,-91.682962,201,
S06,42.03418,-91.682961,202,
S06,42.034389,-91.682952,203,
S06,42.034497,-91.682951,204,
S06,42.034759,-91.682952,205,
S06,42.034765,-91.668253,206,
S06,42.034793,-91.669547,207,
S06,42.034772,-91.671711,208,
S06,42.034765,-91.672338,209,
S06,42.034759,-91.673036,210,
S06,42.034758,-91.673987,211,
S06,42.034751,-91.674378,212,
S06,42.03476,-91.675231,213,
S06,42.034756,-91.675468,214,
S06,42.034775,-91.675851,215,
S06,42.034782,-91.67609,216,
S06,42.034779,-91.676523,217,
S06,42.034772,-91.676803,218,
S06,42.034751,-91.677637,219,
S06,42.034724,-91.678925,220,
S06,42.034744,-91.680158,221,
S06,42.034754,-91.681409,222,
S06,42.034759,-91.682952,223,
S06,42.034761,-91.683311,224,
S06,42.034771,-91.683631,225,
S06,42.034792,-91.684113,226,
S06,42.034812,-91.684715,227,
S06,42.034824,-91.685075,228,
S06,42.034889,-91.687016,229,
S06,42.034898,-91.687348,230,
S06,42.034905,-91.688131,231,
S06,42.034825,-91.689769,232,
S06,42.034798,-91.690489,233,
S06,42.034769,-91.691856,234,
S06,42.034676,-91.694656,235,
S06,42.034634,-91.697328,236,
S06,42.03463,-91.69745,237,
S06,42.034679,-91.700314,238,
S06,42.034721,-91.70131,239,
S06,42.034753,-91.702163,240,
S06,42.034788,-91.703561,241,
S06,42.037085,-91.703545,242,
S06,42.038325,-91.703535,243,
S06,42.039563,-91.703537,244,
S06,42.040034,-91.703535,245,
S06,42.040637,-91.703534,246,
S06,42.041111,-91.703533,247,
S06,42.041272,-91.703499,248,
S06,42.041382,-91.703461,249,
S06,42.04149,-91.7034,250,
S06,42.041655,-91.703289,251,
S06,42.041732,-91.703222,252,
S06,42.041785,-91.703167,253,
S06,42.04186,-91.703085,254,
S06,42.042016,-91.702896,255,
S06,42.042194,-91.702686,256,
S06,42.042333,-91.702572,257,
S06,42.042424,-91.702505,258,
S06,42.042536,-91.702441,259,
S06,42.042582,-91.702422,260,
S06,42.04279,-91.702347,261,
S06,42.042973,-91.702327,262,
S06,42.043068,-91.702317,263,
S06,42.044161,-91.702303,264,
S06,42.044308,-91.702302,265,
S06,42.044222,-91.688934,266,
S06,42.044225,-91.690125,267,
S06,42.04423,-91.69155,268,
S06,42.04425,-91.693315,269,
S06,42.04425,-91.695308,270,
S06,42.044253,-91.697297,271,
S06,42.044267,-91.699683,272,
S06,42.044308,-91.702302,273,
S06,42.044714,-91.686144,274,
S06,42.044621,-91.686343,275,
S06,42.045345,-91.684965,276,
S06,42.044736,-91.686093,277,
S06,42.044714,-91.686144,278,
S06,42.045472,-91.684745,279,
S06,42.045345,-91.684965,280,
S06,42.046144,-91.683491,281,
S06,42.045472,-91.684745,282,
S06,42.046209,-91.683365,283,
S06,42.046144,-91.683491,284,
S06,42.046768,-91.682481,285,
S06,42.046209,-91.683365,286,
S06,42.044621,-91.686343,287,
S06,42.044484,-91.686637,288,
S06,42.044314,-91.687146,289,
S06,42.044231,-91.687522,290,
S06,42.044215,-91.687875,291,
S06,42.044222,-91.688934,292,
S06,42.041197,-91.6762,293,
S06,42.040696,-91.675639,294,
S06,42.040173,-91.675046,295,
S06,42.039459,-91.67424,296,
S06,42.038778,-91.673443,297,
S06,42.039459,-91.67424,298,
S06,42.046768,-91.682481,299,
S06,42.044988,-91.680478,300,
S06,42.044195,-91.679604,301,
S06,42.043912,-91.679282,302,
S06,42.043467,-91.678775,303,
S06,42.043015,-91.678266,304,
S06,42.042596,-91.677791,305,
S06,42.042093,-91.677218,306,
S06,42.041197,-91.6762,307,
S06,42.038778,-91.673443,308,
S06,42.03839,-91.672994,309,
S06,42.038213,-91.672788,310,
S06,42.037877,-91.67237,311,
S06,42.037047,-91.671208,312,
S06,42.036733,-91.670752,313,
S06,42.036649,-91.670624,314,
S06,42.036536,-91.670451,315,
S06,42.036429,-91.670277,316,
S06,42.036274,-91.670012,317,
S06,42.036112,-91.669723,318,
S06,42.035906,-91.669361,319,
S06,42.035823,-91.669214,320,
S06,42.035685,-91.669012,321,
S06,42.035512,-91.668781,322,
S06,42.035441,-91.668708,323,
S06,42.035315,-91.668595,324,
S06,42.035143,-91.668458,325,
S06,42.034765,-91.668253,326,
S06,42.034448,-91.668122,327,
S06,42.033948,-91.668046,328,
S06,42.033863,-91.668061,329,
S06,42.033789,-91.668046,330,
S06,42.033677,-91.668041,331,
S06,42.032981,-91.668018,332,
S06,42.031532,-91.668002,333,
S06,42.030949,-91.667994,334,
S06,42.030683,-91.667996,335,
S06,42.030007,-91.66798,336,
S06,42.029955,-91.66799,337,
S06,42.028755,-91.667958,338,
S06,42.028423,-91.667967,339,
S06,42.028326,-91.667965,340,
S06,42.027965,-91.667959,341,
S06,42.027453,-91.667928,342,
S06,42.02711,-91.667903,343,
S06,42.026947,-91.667868,344,
S06,42.02678,-91.667838,345,
S06,42.026454,-91.667698,346,
S06,42.02517,-91.667123,347,
S06,42.024713,-91.666921,348,
S06,42.023469,-91.666339,349,
S06,42.022369,-91.665793,350,
S06,42.021534,-91.665386,351,
S06,42.02144,-91.665364,352,
S06,42.021369,-91.665326,353,
S06,42.020087,-91.664794,354,
S06,42.019364,-91.664592,355,
S06,42.019031,-91.664493,356,
S06,42.018507,-91.664362,357,
S06,42.018157,-91.664333,358,
S06,42.017675,-91.664226,359,
S06,42.016848,-91.664157,360,
S06,42.01603,-91.664143,361,
S06,42.015262,-91.664134,362,
S06,42.013093,-91.664187,363,
S06,42.012831,-91.664163,364,
S06,42.012745,-91.664156,365,
S06,42.012455,-91.664072,366,
S06,42.012202,-91.663987,367,
S06,42.011956,-91.663912,368,
S06,42.011472,-91.663691,369,
S06,42.010499,-91.663013,370,
S06,42.009976,-91.662842,371,
S06,42.009724,-91.662797,372,
S06,42.006955,-91.662809,373,
S06,42.004015,-91.662723,374,
S06,42.002818,-91.662684,375,
S06,42.001928,-91.662671,376,
S06,42.001568,-91.662662,377,
S06,42.001074,-91.662677,378,
S06,42.000097,-91.662657,379,
S06,41.999615,-91.662625,380,
S06,41.997587,-91.662602,381,
S06,41.995754,-91.662586,382,
S06,41.993765,-91.662521,383,
S06,41.993435,-91.662493,384,
S06,41.993237,-91.662475,385,
S06,41.992868,-91.662254,386,
S06,41.992815,-91.662228,387,
S06,41.992127,-91.661519,388,
S06,41.991385,-91.660688,389,
S06,41.990688,-91.66004,390,
S06,41.990683,-91.660033,391,
S06,41.990623,-91.659974,392,
S06,41.990444,-91.659789,393,
S06,41.990047,-91.660132,394,
S06,41.989975,-91.660184,395,
S06,41.989921,-91.660226,396,
S06,41.989863,-91.660273,397,
S06,41.989662,-91.660398,398,
S06,41.989472,-91.660494,399,
S06,41.989396,-91.660531,400,
S06,41.989286,-91.66057,401,
S06,41.989205,-91.660595,402,
S06,41.989095,-91.660618,403,
S06,41.989017,-91.660629,404,
S06,41.988907,-91.660633,405,
S06,41.988833,-91.660629,406,
S06,41.98872,-91.660624,407,
S06,41.988639,-91.660609,408,
S06,41.988543,-91.660583,409,
S06,41.988492,-91.660571,410,
S06,41.988305,-91.660523,411,
S06,41.988198,-91.660495,412,
S06,41.988075,-91.660465,413,
S06,41.988001,-91.66044,414,
S06,41.987927,-91.660419,415,
S06,41.987829,-91.660358,416,
S06,41.987799,-91.660333,417,
S06,41.987767,-91.66031,418,
S06,41.987713,-91.66027,419,
S06,41.987567,-91.660135,420,
S06,41.985972,-91.658491,421,
S06,41.985341,-91.65956,422,
S06,41.984663,-91.660737,423,
S06,41.983833,-91.659801,424,
S06,41.982965,-91.658932,425,
S06,41.982129,-91.658016,426,
S06,41.981257,-91.657195,427,
S06,41.98046,-91.656285,428,
S06,41.97958,-91.655427,429,
S06,41.978394,-91.654223,430,
S06,41.977915,-91.653816,431,
S06,41.977283,-91.654896,432,
S06,41.976674,-91.655953,433,
S06,41.976048,-91.657079,434,
S06,41.975429,-91.658157,435,
S06,41.975415,-91.65818,436,
S06,41.974782,-91.659246,437,
S06,41.973473,-91.661515,438,
S06,41.972847,-91.662619,439,
S06,41.97205,-91.6618,440,
S06,41.971156,-91.66091,441,
S06,41.970361,-91.660105,442,
