shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
S10,41.958733,-91.719696,126,
S10,41.958667,-91.719681,127,
S10,41.958598,-91.719674,128,
S10,41.957288,-91.719681,129,
S10,41.957192,-91.71969,130,
S10,41.957099,-91.719704,131,
S10,41.957048,-91.719717,132,
S10,41.95692,-91.719775,133,
S10,41.956853,-91.719828,134,
S10,41.956793,-91.719884,135,
S10,41.956729,-91.719952,136,
S10,41.956682,-91.720018,137,
S10,41.956622,-91.720136,138,
S10,41.956595,-91.720197,139,
S10,41.95657,-91.720265,140,
S10,41.956548,-91.720341,141,
S10,41.956532,-91.720413,142,
S10,41.956519,-91.720512,143,
S10,41.956514,-91.720854,144,
S10,41.95652,-91.721645,145,
S10,41.956535,-91.722793,146,
S10,41.956339,-91.722819,147,
S10,41.956261,-91.722814,148,
S10,41.956192,-91.722799,149,
S10,41.956102,-91.722761,150,
S10,41.956041,-91.722722,151,
S10,41.956006,-91.722699,152,
S10,41.955966,-91.722664,153,
S10,41.955909,-91.722605,154,
S10,41.955835,-91.72251,155,
S10,41.955428,-91.72197,156,
S10,41.95471,-91.721035,157,
S10,41.954561,-91.720837,158,
S10,41.954043,-91.720118,159,
S10,41.953962,-91.72025,160,
S10,41.953874,-91.720417,161,
S10,41.953837,-91.720537,162,
S10,41.953789,-91.720729,163,
S10,41.953767,-91.720815,164,
S10,41.953657,-91.721109,165,
S10,41.953609,-91.721209,166,
S10,41.953538,-91.721347,167,
S10,41.95348,-91.721447,168,
S10,41.95339,-91.721599,169,
S10,41.952998,-91.720699,170,
S10,41.952777,-91.71988,171,
S10,41.952792,-91.719698,172,
S10,41.954362,-91.718707,173,
S10,41.955,-91.71832,174,
S10,41.955029,-91.718302,175,
S10,41.955028,-91.718287,176,
S10,41.955002,-91.718126,177,
S10,41.954954,-91.717926,178,
S10,41.954816,-91.717517,179,
S10,41.954761,-91.717388,180,
S10,41.954825,-91.717336,181,
S10,41.954914,-91.717233,182,
S10,41.95495,-91.717174,183,
S10,41.954965,-91.717153,184,
S10,41.955003,-91.717071,185,
S10,41.955029,-91.716972,186,
S10,41.955036,-91.716883,187,
S10,41.955033,-91.716637,188,
S10,41.955033,-91.716112,189,
S10,41.955733,-91.716102,190,
S10,41.956266,-91.716167,191,
S10,41.956495,-91.716215,192,
S10,41.956799,-91.716315,193,
S10,41.957326,-91.716375,194,
S10,41.957847,-91.716388,195,
S10,41.959336,-91.714338,196,
S10,41.958578,-91.713356,197,
S10,41.958828,-91.713023,198,
S10,41.959362,-91.712278,199,
S10,41.959475,-91.712125,200,
S10,41.959588,-91.71201,201,
S10,41.959677,-91.711922,202,
S10,41.95976,-91.711831,203,
S10,41.959847,-91.711713,204,
S10,41.960041,-91.711461,205,
S10,41.960248,-91.711152,206,
S10,41.960452,-91.710904,207,
S10,41.960505,-91.710846,208,
S10,41.960551,-91.710811,209,
S10,41.960627,-91.710775,210,
S10,41.960702,-91.710754,211,
S10,41.960788,-91.710745,212,
S10,41.961037,-91.710738,213,
S10,41.96135,-91.710739,214,
S10,41.961557,-91.710692,215,
S10,41.961498,-91.71039,216,
S10,41.961532,-91.707368,217,
S10,41.962799,-91.707344,218,
S10,41.962675,-91.70634,219,
S10,41.962773,-91.706228,220,
S10,41.962972,-91.706223,221,
S10,41.962995,-91.706223,222,
S10,41.962995,-91.706221,223,
S10,41.962779,-91.703156,224,
S10,41.962627,-91.700312,225,
S10,41.962594,-91.699708,226,
S10,41.963573,-91.699608,227,
S10,41.963726,-91.699605,228,
S10,41.963759,-91.69961,229,
S10,41.963816,-91.699621,230,
S10,41.963863,-91.699638,231,
S10,41.963956,-91.699685,232,
S10,41.964009,-91.699721,233,
S10,41.964063,-91.699773,234,
S10,41.964279,-91.700056,235,
S10,41.964484,-91.700347,236,
S10,41.9657,-91.702043,237,
S10,41.965757,-91.702121,238,
S10,41.965827,-91.702202,239,
S10,41.965921,-91.702285,240,
S10,41.965961,-91.702317,241,
S10,41.966019,-91.70235,242,
S10,41.966104,-91.702384,243,
S10,41.96621,-91.702406,244,
S10,41.966336,-91.702401,245,
S10,41.966481,-91.702375,246,
S10,41.966616,-91.702327,247,
S10,41.967263,-91.701414,248,
S10,41.968034,-91.700316,249,
S10,41.968149,-91.700157,250,
S10,41.969055,-91.698911,251,
S10,41.96906,-91.695974,252,
S10,41.969056,-91.694769,253,
S10,41.969005,-91.691701,254,
S10,41.9699,-91.691757,255,
S10,41.970841,-91.691708,256,
S10,41.967517,-91.72572,257,
S10,41.96752,-91.725637,258,
S10,41.967505,-91.724753,259,
S10,41.967495,-91.723261,260,
S10,41.967477,-91.722052,261,
S10,41.967484,-91.721468,262,
S10,41.967488,-91.720693,263,
S10,41.967451,-91.718422,264,
S10,41.967422,-91.717723,265,
S10,41.967444,-91.717076,266,
S10,41.967472,-91.716737,267,
S10,41.967606,-91.715995,268,
S10,41.967916,-91.714469,269,
S10,41.968525,-91.711761,270,
S10,41.968569,-91.711608,271,
S10,41.968836,-91.710789,272,
S10,41.969382,-91.709034,273,
S10,41.969582,-91.708396,274,
S10,41.970152,-91.706487,275,
S10,41.970883,-91.704118,276,
S10,41.970909,-91.703896,277,
S10,41.970927,-91.703762,278,
S10,41.970898,-91.701474,279,
S10,41.970905,-91.700315,280,
S10,41.970889,-91.698999,281,
S10,41.970882,-91.698352,282,
S10,41.970863,-91.696548,283,
S10,41.970873,-91.696284,284,
S10,41.970862,-91.694901,285,
S10,41.970859,-91.694735,286,
S10,41.970845,-91.693379,287,
S10,41.970841,-91.691708,288,
S10,41.970797,-91.690121,289,
S10,41.970797,-91.689406,290,
S10,41.970857,-91.689158,291,
S10,41.971171,-91.688279,292,
S10,41.971647,-91.68702,293,
S10,41.972165,-91.685547,294,
S10,41.972531,-91.684487,295,
S10,41.972929,-91.683415,296,
S10,41.97388,-91.680702,297,
S10,41.974355,-91.679452,298,
S10,41.974798,-91.67818,299,
S10,41.975095,-91.677335,300,
S10,41.975237,-91.676979,301,
S10,41.975301,-91.676819,302,
S10,41.975423,-91.676443,303,
S10,41.975499,-91.676134,304,
S10,41.975699,-91.675655,305,
S10,41.975963,-91.674885,306,
S10,41.976156,-91.674396,307,
S10,41.976638,-91.673081,308,
S10,41.976783,-91.672629,309,
S10,41.977163,-91.671764,310,
S10,41.977337,-91.671369,311,
S10,41.977403,-91.671216,312,
S10,41.977755,-91.670398,313,
S10,41.978091,-91.669801,314,
S10,41.978744,-91.668679,315,
S10,41.97937,-91.667584,316,
S10,41.978485,-91.666699,317,
S10,41.977621,-91.66582,318,
S10,41.976812,-91.664936,319,
S10,41.97595,-91.664099,320,
S10,41.975121,-91.663236,321,
S10,41.974297,-91.662396,322,
S10,41.973473,-91.661515,323,
S10,41.972663,-91.660692,324,
S10,41.971808,-91.659821,325,
S10,41.971007,-91.658993,326,
S10,41.970361,-91.660105,327,
