shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
S07,41.910563,-91.647118,239,
S07,41.910556,-91.647031,240,
S07,41.910539,-91.646946,241,
S07,41.910499,-91.64684,242,
S07,41.910468,-91.646754,243,
S07,41.910454,-91.646711,244,
S07,41.910428,-91.646652,245,
S07,41.910378,-91.646562,246,
S07,41.910341,-91.646501,247,
S07,41.910305,-91.646453,248,
S07,41.910201,-91.646334,249,
S07,41.909988,-91.646104,250,
S07,41.909842,-91.645948,251,
S07,41.909675,-91.645738,252,
S07,41.909615,-91.645649,253,
S07,41.909567,-91.645557,254,
S07,41.909484,-91.645375,255,
S07,41.909414,-91.645191,256,
S07,41.90939,-91.645111,257,
S07,41.909369,-91.645033,258,
S07,41.90934,-91.644893,259,
S07,41.909322,-91.644778,260,
S07,41.90931,-91.644681,261,
S07,41.909308,-91.644655,262,
S07,41.909306,-91.644526,263,
S07,41.909285,-91.643166,264,
S07,41.909264,-91.641737,265,
S07,41.909258,-91.641171,266,
S07,41.909258,-91.637159,267,
S07,41.913399,-91.637129,268,
S07,41.915595,-91.637151,269,
S07,41.915983,-91.637155,270,
S07,41.918256,-91.637177,271,
S07,41.912917,-91.637132,272,
S07,41.912982,-91.637294,273,
S07,41.913056,-91.637473,274,
S07,41.913131,-91.637686,275,
S07,41.913196,-91.63784,276,
S07,41.914544,-91.640165,277,
S07,41.914724,-91.640064,278,
S07,41.91489,-91.639994,279,
S07,41.915147,-91.639936,280,
S07,41.915345,-91.639958,281,
S07,41.915542,-91.640008,282,
S07,41.915771,-91.640119,283,
S07,41.915914,-91.640236,284,
S07,41.916071,-91.64042,285,
S07,41.916121,-91.640478,286,
S07,41.916171,-91.640496,287,
S07,41.91622,-91.640483,288,
S07,41.916264,-91.640442,289,
S07,41.916925,-91.639686,290,
S07,41.918008,-91.638511,291,
S07,41.918158,-91.638231,292,
S07,41.918218,-91.638032,293,
S07,41.918267,-91.637788,294,
S07,41.918274,-91.637392,295,
S07,41.918256,-91.637177,296,
S07,41.915983,-91.637155,297,
S07,41.915595,-91.637151,298,
S07,41.913399,-91.637129,299,
S07,41.909258,-91.637159,300,
S07,41.909258,-91.641171,301,
S07,41.909264,-91.641737,302,
S07,41.909285,-91.643166,303,
S07,41.909306,-91.644526,304,
S07,41.909308,-91.644655,305,
S07,41.90931,-91.644681,306,
S07,41.909322,-91.644778,307,
S07,41.90934,-91.644893,308,
S07,41.909369,-91.645033,309,
S07,41.90939,-91.645111,310,
S07,41.909414,-91.645191,311,
S07,41.909484,-91.645375,312,
S07,41.909567,-91.645557,313,
S07,41.909615,-91.645649,314,
S07,41.909675,-91.645738,315,
S07,41.909842,-91.645948,316,
S07,41.909988,-91.646104,317,
S07,41.910201,-91.646334,318,
S07,41.910305,-91.646453,319,
S07,41.910341,-91.646501,320,
S07,41.910378,-91.646562,321,
S07,41.910428,-91.646652,322,
S07,41.910454,-91.646711,323,
S07,41.910468,-91.646754,324,
S07,41.910499,-91.64684,325,
S07,41.910539,-91.646946,326,
S07,41.910556,-91.647031,327,
S07,41.910563,-91.647118,328,
S07,41.910569,-91.647386,329,
S07,41.910571,-91.647758,330,
S07,41.910579,-91.648167,331,
S07,41.910585,-91.64845,332,
S07,41.908607,-91.649966,333,
S07,41.908618,-91.649921,334,
S07,41.908652,-91.649803,335,
S07,41.908682,-91.649715,336,
S07,41.908713,-91.649634,337,
S07,41.90883,-91.649339,338,
S07,41.908894,-91.649195,339,
S07,41.908926,-91.649127,340,
S07,41.908955,-91.649072,341,
S07,41.908991,-91.649014,342,
S07,41.909031,-91.648955,343,
S07,41.909105,-91.648866,344,
S07,41.90917,-91.648796,345,
S07,41.909297,-91.648701,346,
S07,41.909351,-91.648667,347,
S07,41.909443,-91.648624,348,
S07,41.909485,-91.64861,349,
S07,41.909535,-91.648596,350,
S07,41.909568,-91.648591,351,
S07,41.909618,-91.648581,352,
S07,41.909892,-91.648571,353,
S07,41.909996,-91.648568,354,
S07,41.910285,-91.648551,355,
S07,41.910304,-91.648548,356,
S07,41.910412,-91.648508,357,
S07,41.910585,-91.64845,358,
S07,41.910665,-91.648423,359,
S07,41.910775,-91.648411,360,
S07,41.91088,-91.648404,361,
S07,41.911663,-91.648392,362,
S07,41.911697,-91.648397,363,
S07,41.911754,-91.648407,364,
S07,41.911809,-91.648431,365,
S07,41.911866,-91.648465,366,
S07,41.911945,-91.648525,367,
S07,41.912041,-91.648612,368,
S07,41.912108,-91.648692,369,
S07,41.912182,-91.648796,370,
S07,41.912212,-91.648852,371,
S07,41.912231,-91.648896,372,
S07,41.912279,-91.649014,373,
S07,41.912305,-91.649103,374,
S07,41.912325,-91.649186,375,
S07,41.912342,-91.649292,376,
S07,41.91235,-91.649394,377,
S07,41.912348,-91.649456,378,
S07,41.912346,-91.649513,379,
S07,41.912338,-91.649583,380,
S07,41.91232,-91.649724,381,
S07,41.912255,-91.650121,382,
S07,41.912164,-91.650686,383,
S07,41.912085,-91.651171,384,
S07,41.912066,-91.651299,385,
S07,41.91206,-91.651376,386,
S07,41.912063,-91.651452,387,
S07,41.912072,-91.651515,388,
S07,41.912083,-91.651578,389,
S07,41.912095,-91.651621,390,
S07,41.912115,-91.651677,391,
S07,41.912134,-91.651718,392,
S07,41.912236,-91.651871,393,
S07,41.912345,-91.652009,394,
S07,41.912373,-91.652043,395,
S07,41.912421,-91.652097,396,
S07,41.912492,-91.652162,397,
S07,41.912537,-91.652194,398,
S07,41.912563,-91.652209,399,
S07,41.912634,-91.652249,400,
S07,41.912702,-91.652284,401,
S07,41.91276,-91.652309,402,
S07,41.912819,-91.652325,403,
S07,41.912995,-91.652322,404,
S07,41.913268,-91.652316,405,
S07,41.913311,-91.652319,406,
S07,41.913394,-91.652332,407,
S07,41.913861,-91.652422,408,
S07,41.913982,-91.652447,409,
S07,41.914029,-91.65246,410,
S07,41.914103,-91.652488,411,
S07,41.914159,-91.652519,412,
S07,41.914255,-91.65259,413,
S07,41.914314,-91.65265,414,
S07,41.914351,-91.65269,415,
S07,41.914376,-91.652722,416,
S07,41.914443,-91.652826,417,
S07,41.9145,-91.652934,418,
S07,41.91453,-91.653011,419,
S07,41.914552,-91.653084,420,
S07,41.914567,-91.653147,421,
S07,41.914576,-91.653207,422,
S07,41.914581,-91.653252,423,
S07,41.914613,-91.654393,424,
S07,41.914638,-91.655687,425,
S07,41.914695,-91.656639,426,
S07,41.908607,-91.649966,427,
S07,41.908597,-91.649959,428,
S07,41.908226,-91.649636,429,
S07,41.907916,-91.649345,430,
S07,41.907482,-91.64903,431,
S07,41.904905,-91.649005,432,
S07,41.904905,-91.649008,433,
S07,41.904965,-91.653261,434,
S07,41.905012,-91.656576,435,
S07,41.90675,-91.656537,436,
S07,41.908655,-91.656596,437,
S07,41.910453,-91.656658,438,
S07,41.914695,-91.656639,439,
S07,41.915795,-91.656621,440,
S07,41.919108,-91.656622,441,
S07,41.921371,-91.656647,442,
S07,41.924465,-91.65668,443,
S07,41.924905,-91.656657,444,
S07,41.92526,-91.656676,445,
S07,41.92639,-91.656753,446,
S07,41.926733,-91.656776,447,
S07,41.927036,-91.656771,448,
S07,41.927333,-91.656801,449,
S07,41.927458,-91.656813,450,
S07,41.928468,-91.656812,451,
S07,41.929648,-91.65684,452,
S07,41.931924,-91.656884,453,
S07,41.932834,-91.656897,454,
S07,41.934106,-91.65693,455,
S07,41.934498,-91.656939,456,
S07,41.935574,-91.656947,457,
S07,41.935891,-91.656988,458,
S07,41.937711,-91.657026,459,
S07,41.937875,-91.657031,460,
S07,41.938255,-91.657059,461,
S07,41.939127,-91.657064,462,
S07,41.939712,-91.657026,463,
S07,41.940601,-91.657028,464,
S07,41.940607,-91.657028,465,
S07,41.941765,-91.656977,466,
S07,41.942315,-91.656921,467,
S07,41.94291,-91.656932,468,
S07,41.943033,-91.656947,469,
S07,41.943277,-91.656961,470,
S07,41.943806,-91.656988,471,
S07,41.945016,-91.657063,472,
S07,41.947251,-91.657166,473,
S07,41.948598,-91.657183,474,
S07,41.948796,-91.657219,475,
S07,41.949004,-91.657234,476,
S07,41.949158,-91.657249,477,
S07,41.949323,-91.6573,478,
S07,41.949542,-91.657359,479,
S07,41.949778,-91.657418,480,
S07,41.949965,-91.657468,481,
S07,41.950163,-91.657491,482,
S07,41.950256,-91.657506,483,
S07,41.951826,-91.657521,484,
S07,41.95263,-91.657519,485,
S07,41.953365,-91.657531,486,
S07,41.954067,-91.657522,487,
S07,41.955885,-91.657491,488,
S07,41.955854,-91.656818,489,
S07,41.955835,-91.655657,490,
S07,41.955806,-91.652797,491,
S07,41.955826,-91.652081,492,
S07,41.9558,-91.650959,493,
S07,41.955794,-91.649664,494,
S07,41.955784,-91.649037,495,
S07,41.95661,-91.649043,496,
S07,41.956686,-91.649137,497,
S07,41.957066,-91.649629,498,
S07,41.957502,-91.650177,499,
S07,41.957746,-91.650494,500,
S07,41.958522,-91.651581,501,
S07,41.959376,-91.652814,502,
S07,41.959432,-91.652896,503,
S07,41.959725,-91.653391,504,
S07,41.960187,-91.654185,505,
S07,41.961021,-91.655687,506,
S07,41.961444,-91.656444,507,
S07,41.96199,-91.657548,508,
S07,41.962557,-91.65864,509,
S07,41.962957,-91.659392,510,
S07,41.963345,-91.660152,511,
S07,41.963733,-91.660899,512,
S07,41.96413,-91.661642,513,
S07,41.964534,-91.662423,514,
S07,41.964749,-91.662836,515,
S07,41.965504,-91.662782,516,
S07,41.965904,-91.662732,517,
S07,41.966212,-91.662687,518,
S07,41.966267,-91.662677,519,
S07,41.96633,-91.662659,520,
S07,41.966484,-91.662594,521,
S07,41.966592,-91.662539,522,
S07,41.96667,-91.662489,523,
S07,41.966783,-91.662414,524,
S07,41.96688,-91.662339,525,
S07,41.967032,-91.662198,526,
S07,41.967143,-91.662038,527,
S07,41.967153,-91.662021,528,
S07,41.968875,-91.66032,529,
S07,41.96926,-91.659758,530,
S07,41.969575,-91.659251,531,
S07,41.970361,-91.660105,532,
