shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
S03,42.038051,-91.648628,116,
S03,42.038419,-91.648621,117,
S03,42.030881,-91.649027,118,
S03,42.03007,-91.648969,119,
S03,42.030226,-91.654478,120,
S03,42.03007,-91.648969,121,
S03,42.030325,-91.658301,122,
S03,42.030277,-91.656792,123,
S03,42.030226,-91.654478,124,
S03,42.030325,-91.658301,125,
S03,42.031939,-91.658316,126,
S03,42.033401,-91.658323,127,
S03,42.035269,-91.658299,128,
S03,42.038137,-91.658324,129,
S03,42.038113,-91.656131,130,
S03,42.038095,-91.656036,131,
S03,42.038079,-91.655968,132,
S03,42.038058,-91.655883,133,
S03,42.038029,-91.655796,134,
S03,42.037966,-91.655668,135,
S03,42.037902,-91.655579,136,
S03,42.037825,-91.65549,137,
S03,42.037772,-91.655447,138,
S03,42.037709,-91.655406,139,
S03,42.037648,-91.655378,140,
S03,42.037574,-91.655351,141,
S03,42.03749,-91.655338,142,
S03,42.037403,-91.655329,143,
S03,42.037032,-91.655339,144,
S03,42.037018,-91.653472,145,
S03,42.037019,-91.653399,146,
S03,42.037023,-91.653329,147,
S03,42.037035,-91.653189,148,
S03,42.037044,-91.65314,149,
S03,42.03707,-91.653033,150,
S03,42.037097,-91.652951,151,
S03,42.037129,-91.652877,152,
S03,42.037199,-91.652742,153,
S03,42.037228,-91.652695,154,
S03,42.037305,-91.652591,155,
S03,42.037352,-91.652538,156,
S03,42.037397,-91.652495,157,
S03,42.037587,-91.652353,158,
S03,42.037695,-91.652287,159,
S03,42.037796,-91.652218,160,
S03,42.037968,-91.652102,161,
S03,42.038072,-91.652035,162,
S03,42.038136,-91.651983,163,
S03,42.038175,-91.651947,164,
S03,42.038209,-91.651912,165,
S03,42.038245,-91.651873,166,
S03,42.038282,-91.651818,167,
S03,42.038296,-91.651794,168,
S03,42.038349,-91.651686,169,
S03,42.038372,-91.65163,170,
S03,42.038393,-91.651566,171,
S03,42.038419,-91.651468,172,
S03,42.038431,-91.651398,173,
S03,42.038437,-91.651344,174,
S03,42.038441,-91.65129,175,
S03,42.038442,-91.651185,176,
S03,42.038439,-91.651038,177,
S03,42.038419,-91.648621,178,
S03,42.030881,-91.649027,179,
S03,42.031984,-91.649092,180,
S03,42.032385,-91.649123,181,
S03,42.0337,-91.649195,182,
S03,42.035177,-91.649176,183,
S03,42.035563,-91.649162,184,
S03,42.035784,-91.649088,185,
S03,42.035934,-91.649038,186,
S03,42.036053,-91.649015,187,
S03,42.036297,-91.649006,188,
S03,42.036928,-91.648979,189,
S03,42.036988,-91.648973,190,
S03,42.037036,-91.648961,191,
S03,42.03716,-91.648919,192,
S03,42.037269,-91.648873,193,
S03,42.03752,-91.648735,194,
S03,42.03762,-91.64869,195,
S03,42.037766,-91.648649,196,
S03,42.037891,-91.648633,197,
S03,42.038051,-91.648628,198,
S03,42.038419,-91.648621,199,
S03,42.030881,-91.649027,200,
S03,42.03007,-91.648969,201,
S03,42.030881,-91.649027,202,
S03,42.030903,-91.646694,203,
S03,42.030912,-91.643438,204,
S03,42.028879,-91.643455,205,
S03,42.028389,-91.643404,206,
S03,42.028355,-91.643364,207,
S03,42.027493,-91.643388,208,
S03,42.026808,-91.643421,209,
S03,42.026037,-91.643418,210,
S03,42.024832,-91.643405,211,
S03,42.023657,-91.643403,212,
S03,42.022267,-91.643395,213,
S03,42.021523,-91.643387,214,
S03,42.021464,-91.640926,215,
S03,42.020395,-91.640917,216,
S03,42.019555,-91.640914,217,
S03,42.018583,-91.640895,218,
S03,42.017244,-91.640876,219,
S03,42.017224,-91.640999,220,
S03,42.016038,-91.641007,221,
S03,42.015449,-91.640997,222,
S03,42.014802,-91.640992,223,
S03,42.01452,-91.640992,224,
S03,42.013586,-91.640985,225,
S03,42.012373,-91.640981,226,
S03,42.011131,-91.640987,227,
S03,42.009968,-91.640943,228,
S03,42.009963,-91.641215,229,
S03,42.009978,-91.641931,230,
S03,42.008808,-91.641963,231,
S03,42.008106,-91.64196,232,
S03,42.007488,-91.641945,233,
S03,42.007239,-91.641952,234,
S03,42.006317,-91.641938,235,
S03,42.004776,-91.641898,236,
S03,42.004732,-91.641758,237,
S03,42.004676,-91.641619,238,
S03,42.004579,-91.641444,239,
S03,42.003545,-91.642983,240,
S03,42.001459,-91.64622,241,
S03,42.000875,-91.646163,242,
S03,42.000716,-91.646052,243,
S03,42.00054,-91.645889,244,
S03,42.000359,-91.645774,245,
S03,42.000059,-91.64568,246,
S03,41.999661,-91.645624,247,
S03,41.999383,-91.645469,248,
S03,41.999022,-91.645096,249,
S03,41.998192,-91.644227,250,
S03,41.99734,-91.643377,251,
S03,41.996484,-91.642564,252,
S03,41.994493,-91.645992,253,
S03,41.993673,-91.645136,254,
S03,41.992774,-91.644242,255,
S03,41.991836,-91.643338,256,
S03,41.99103,-91.642511,257,
S03,41.991836,-91.643338,258,
S03,41.990704,-91.645384,259,
S03,41.989756,-91.647002,260,
S03,41.988819,-91.648646,261,
S03,41.988258,-91.649668,262,
S03,41.988199,-91.649763,263,
S03,41.987246,-91.651386,264,
S03,41.986296,-91.653032,265,
S03,41.985373,-91.654663,266,
S03,41.984483,-91.653879,267,
S03,41.983241,-91.656089,268,
S03,41.982129,-91.658016,269,
S03,41.980862,-91.66025,270,
S03,41.989841,-91.6445,271,
S03,41.988882,-91.646162,272,
S03,41.987961,-91.647772,273,
S03,41.99103,-91.642511,274,
S03,41.989841,-91.6445,275,
S03,41.979535,-91.662498,276,
S03,41.978915,-91.663602,277,
S03,41.977621,-91.66582,278,
S03,41.986812,-91.649774,279,
S03,41.986396,-91.650509,280,
S03,41.985806,-91.65152,281,
S03,41.987332,-91.648889,282,
S03,41.986812,-91.649774,283,
S03,41.985806,-91.65152,284,
S03,41.985443,-91.65217,285,
S03,41.980232,-91.661372,286,
S03,41.979535,-91.662498,287,
S03,41.980862,-91.66025,288,
S03,41.980232,-91.661372,289,
S03,41.985443,-91.65217,290,
S03,41.985104,-91.652762,291,
S03,41.984806,-91.653293,292,
S03,41.984483,-91.653879,293,
S03,41.987755,-91.648129,294,
S03,41.987332,-91.648889,295,
S03,41.987961,-91.647772,296,
S03,41.987755,-91.648129,297,
S03,41.980862,-91.66025,298,
S03,41.98169,-91.661116,299,
S03,41.981066,-91.66222,300,
S03,41.98039,-91.663362,301,
S03,41.979757,-91.664478,302,
S03,41.978485,-91.666699,303,
S03,41.977621,-91.66582,304,
S03,41.976812,-91.664936,305,
S03,41.97595,-91.664099,306,
S03,41.975121,-91.663236,307,
S03,41.974297,-91.662396,308,
S03,41.973473,-91.661515,309,
S03,41.972663,-91.660692,310,
S03,41.971808,-91.659821,311,
S03,41.971007,-91.658993,312,
S03,41.970361,-91.660105,313,
