shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
S05N,42.034208,-91.60783,175,
S05N,42.034203,-91.603902,176,
S05N,42.03421,-91.602754,177,
S05N,42.034204,-91.601606,178,
S05N,42.034204,-91.600611,179,
S05N,42.034199,-91.600457,180,
S05N,42.034199,-91.599279,181,
S05N,42.035028,-91.599286,182,
S05N,42.036297,-91.599301,183,
S05N,42.036829,-91.600472,184,
S05N,42.036889,-91.600612,185,
S05N,42.0373,-91.601606,186,
S05N,42.037794,-91.60274,187,
S05N,42.038172,-91.603603,188,
S05N,42.038277,-91.603889,189,
S05N,42.038661,-91.604751,190,
S05N,42.038823,-91.605001,191,
S05N,42.039265,-91.605673,192,
S05N,42.040077,-91.606785,193,
S05N,42.040727,-91.607462,194,
S05N,42.041071,-91.607853,195,
S05N,42.043525,-91.61027,196,
S05N,42.043699,-91.610435,197,
S05N,42.043651,-91.607384,198,
S05N,42.043649,-91.606183,199,
S05N,42.043631,-91.605043,200,
S05N,42.043638,-91.604156,201,
S05N,42.043646,-91.603968,202,
S05N,42.043661,-91.603815,203,
S05N,42.043688,-91.603629,204,
S05N,42.04372,-91.603475,205,
S05N,42.043779,-91.603256,206,
S05N,42.043831,-91.603101,207,
S05N,42.043908,-91.602915,208,
S05N,42.043996,-91.602736,209,
S05N,42.044102,-91.602542,210,
S05N,42.044186,-91.602427,211,
S05N,42.04431,-91.602279,212,
S05N,42.044457,-91.602133,213,
S05N,42.044602,-91.602006,214,
S05N,42.04471,-91.601907,215,
S05N,42.044817,-91.601803,216,
S05N,42.044934,-91.601684,217,
S05N,42.045039,-91.601516,218,
S05N,42.045133,-91.601351,219,
S05N,42.045215,-91.60118,220,
S05N,42.045288,-91.601016,221,
S05N,42.045348,-91.600835,222,
S05N,42.045395,-91.600657,223,
S05N,42.045421,-91.600546,224,
S05N,42.045451,-91.600369,225,
S05N,42.04546,-91.600284,226,
S05N,42.045465,-91.600194,227,
S05N,42.045472,-91.599968,228,
S05N,42.045476,-91.599727,229,
S05N,42.045473,-91.599327,230,
S05N,42.043973,-91.599317,231,
S05N,42.043037,-91.599318,232,
S05N,42.043015,-91.597712,233,
S05N,42.042989,-91.594774,234,
S05N,42.042973,-91.592859,235,
S05N,42.042935,-91.589692,236,
S05N,42.042907,-91.587417,237,
S05N,42.042897,-91.586782,238,
S05N,42.042947,-91.58629,239,
S05N,42.043028,-91.585841,240,
S05N,42.043265,-91.584823,241,
S05N,42.04328,-91.584598,242,
S05N,42.043306,-91.583706,243,
S05N,42.043262,-91.581418,244,
S05N,42.04323,-91.579277,245,
S05N,42.043093,-91.579153,246,
S05N,42.043067,-91.579138,247,
S05N,42.042986,-91.57912,248,
S05N,42.042899,-91.579113,249,
S05N,42.042416,-91.57912,250,
S05N,42.041625,-91.579129,251,
S05N,42.040827,-91.57914,252,
S05N,42.040367,-91.579138,253,
S05N,42.040028,-91.579142,254,
S05N,42.039685,-91.579148,255,
S05N,42.039226,-91.579154,256,
S05N,42.038779,-91.57915,257,
S05N,42.038344,-91.579161,258,
S05N,42.036018,-91.579159,259,
S05N,42.034741,-91.579178,260,
S05N,42.034268,-91.579505,261,
S05N,42.034151,-91.579538,262,
S05N,42.033904,-91.579512,263,
S05N,42.033651,-91.579434,264,
S05N,42.034037,-91.578762,265,
S05N,42.034894,-91.577525,266,
S05N,42.035097,-91.577187,267,
S05N,42.035388,-91.576619,268,
S05N,42.035591,-91.576082,269,
S05N,42.035733,-91.575595,270,
S05N,42.0358,-91.575302,271,
S05N,42.035844,-91.575058,272,
S05N,42.035953,-91.574292,273,
S05N,42.035935,-91.573038,274,
S05N,42.035924,-91.572108,275,
S05N,42.035879,-91.569721,276,
S05N,42.03582,-91.562905,277,
S05N,42.035728,-91.556928,278,
S05N,42.035669,-91.553376,279,
S05N,42.035139,-91.553386,280,
S05N,42.035068,-91.55343,281,
S05N,42.035016,-91.553471,282,
S05N,42.034965,-91.553531,283,
S05N,42.034934,-91.553582,284,
S05N,42.034915,-91.553642,285,
S05N,42.034902,-91.553736,286,
S05N,42.034906,-91.554124,287,
S05N,42.034906,-91.554203,288,
S05N,42.034901,-91.554254,289,
S05N,42.034888,-91.554322,290,
S05N,42.034868,-91.554378,291,
S05N,42.034842,-91.554422,292,
S05N,42.034809,-91.554461,293,
S05N,42.034758,-91.554497,294,
S05N,42.034705,-91.554508,295,
S05N,42.033907,-91.554514,296,
S05N,42.033908,-91.554825,297,
S05N,42.033922,-91.55586,298,
S05N,42.03394,-91.55694,299,
S05N,42.033944,-91.558005,300,
S05N,42.034016,-91.5629,301,
S05N,42.035504,-91.562907,302,
S05N,42.03582,-91.562905,303,
S05N,42.035969,-91.562901,304,
S05N,42.036091,-91.571994,305,
S05N,42.03608,-91.572268,306,
S05N,42.036078,-91.572424,307,
S05N,42.036048,-91.573408,308,
S05N,42.036015,-91.574052,309,
S05N,42.035953,-91.574292,310,
S05N,42.035844,-91.575058,311,
S05N,42.0358,-91.575302,312,
S05N,42.035733,-91.575595,313,
S05N,42.035591,-91.576082,314,
S05N,42.035388,-91.576619,315,
S05N,42.035097,-91.577187,316,
S05N,42.034894,-91.577525,317,
S05N,42.034037,-91.578762,318,
S05N,42.033651,-91.579434,319,
S05N,42.033561,-91.579717,320,
S05N,42.033502,-91.579911,321,
S05N,42.033433,-91.580154,322,
S05N,42.033351,-91.580493,323,
S05N,42.033269,-91.580994,324,
S05N,42.033247,-91.581251,325,
S05N,42.033263,-91.58466,326,
S05N,42.033263,-91.585847,327,
S05N,42.033279,-91.588961,328,
S05N,42.033278,-91.590448,329,
S05N,42.033262,-91.591082,330,
S05N,42.033284,-91.591701,331,
S05N,42.033284,-91.592872,332,
S05N,42.033278,-91.593917,333,
S05N,42.033295,-91.594616,334,
S05N,42.033299,-91.595743,335,
S05N,42.033299,-91.596878,336,
S05N,42.033305,-91.598084,337,
S05N,42.03331,-91.599278,338,
S05N,42.033304,-91.600463,339,
S05N,42.03331,-91.600611,340,
S05N,42.033309,-91.601605,341,
S05N,42.03332,-91.602768,342,
S05N,42.03332,-91.60391,343,
S05N,42.033308,-91.606038,344,
S05N,42.033176,-91.607738,345,
S05N,42.033117,-91.608313,346,
S05N,42.033086,-91.608576,347,
S05N,42.033034,-91.608977,348,
S05N,42.033027,-91.609008,349,
S05N,42.032968,-91.609268,350,
S05N,42.032841,-91.609521,351,
S05N,42.032646,-91.609855,352,
S05N,42.032599,-91.609911,353,
S05N,42.032329,-91.610286,354,
S05N,42.031591,-91.611232,355,
S05N,42.031336,-91.611538,356,
S05N,42.030824,-91.612282,357,
S05N,42.030479,-91.612768,358,
S05N,42.030425,-91.612843,359,
S05N,42.029232,-91.614895,360,
S05N,42.028847,-91.615638,361,
S05N,42.028116,-91.616926,362,
S05N,42.027743,-91.617633,363,
S05N,42.027589,-91.617883,364,
S05N,42.027051,-91.618854,365,
S05N,42.025813,-91.621237,366,
S05N,42.024793,-91.623086,367,
S05N,42.024462,-91.623687,368,
S05N,42.024628,-91.623989,369,
