shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
S01,41.982377,-91.715892,172,
S01,41.983184,-91.715895,173,
S01,41.983823,-91.715934,174,
S01,41.984503,-91.715903,175,
S01,41.986172,-91.715904,176,
S01,41.987874,-91.715936,177,
S01,41.988534,-91.715913,178,
S01,41.989293,-91.715892,179,
S01,41.989227,-91.712569,180,
S01,41.989226,-91.711331,181,
S01,41.989215,-91.710506,182,
S01,41.989219,-91.71015,183,
S01,41.989221,-91.709929,184,
S01,41.989204,-91.707073,185,
S01,41.989188,-91.705989,186,
S01,41.989166,-91.703887,187,
S01,41.989139,-91.702792,188,
S01,41.989122,-91.701825,189,
S01,41.989117,-91.700323,190,
S01,41.989126,-91.700281,191,
S01,41.989118,-91.69924,192,
S01,41.989103,-91.697193,193,
S01,41.989044,-91.693732,194,
S01,41.989054,-91.691966,195,
S01,41.989023,-91.689486,196,
S01,41.989007,-91.687036,197,
S01,41.989021,-91.685781,198,
S01,41.989034,-91.684544,199,
S01,41.989032,-91.68333,200,
S01,41.98903,-91.682114,201,
S01,41.987886,-91.68214,202,
S01,41.986757,-91.682118,203,
S01,41.985354,-91.682098,204,
S01,41.984097,-91.682063,205,
S01,41.982832,-91.682048,206,
S01,41.98168,-91.682032,207,
S01,41.981094,-91.68203,208,
S01,41.980063,-91.682007,209,
S01,41.979015,-91.681943,210,
S01,41.979067,-91.683383,211,
S01,41.979081,-91.684806,212,
S01,41.979065,-91.684988,213,
S01,41.979103,-91.686165,214,
S01,41.979132,-91.689357,215,
S01,41.979055,-91.690874,216,
S01,41.979053,-91.690903,217,
S01,41.979042,-91.691366,218,
S01,41.978082,-91.691408,219,
S01,41.97809,-91.689336,220,
S01,41.978032,-91.686976,221,
S01,41.978032,-91.686187,222,
S01,41.978023,-91.685658,223,
S01,41.977,-91.68566,224,
S01,41.975943,-91.685661,225,
S01,41.9749,-91.685657,226,
S01,41.974366,-91.685655,227,
S01,41.974324,-91.685645,228,
S01,41.974308,-91.685638,229,
S01,41.974282,-91.685623,230,
S01,41.973514,-91.685146,231,
S01,41.972634,-91.684544,232,
S01,41.972531,-91.684487,233,
S01,41.972929,-91.683415,234,
S01,41.97388,-91.680702,235,
S01,41.974355,-91.679452,236,
S01,41.974798,-91.67818,237,
S01,41.975095,-91.677335,238,
S01,41.975237,-91.676979,239,
S01,41.975301,-91.676819,240,
S01,41.975423,-91.676443,241,
S01,41.975499,-91.676134,242,
S01,41.975699,-91.675655,243,
S01,41.975963,-91.674885,244,
S01,41.976156,-91.674396,245,
S01,41.976638,-91.673081,246,
S01,41.975603,-91.672445,247,
S01,41.975368,-91.672292,248,
S01,41.974644,-91.671874,249,
S01,41.973706,-91.671287,250,
S01,41.972772,-91.670681,251,
S01,41.972276,-91.670368,252,
S01,41.971821,-91.670088,253,
S01,41.970929,-91.669493,254,
S01,41.970765,-91.669389,255,
S01,41.970659,-91.669314,256,
S01,41.97064,-91.668933,257,
S01,41.970605,-91.668319,258,
S01,41.970581,-91.668035,259,
S01,41.970578,-91.667839,260,
S01,41.970598,-91.667478,261,
S01,41.970643,-91.667186,262,
S01,41.970714,-91.666877,263,
S01,41.970847,-91.666543,264,
S01,41.971113,-91.665877,265,
S01,41.971876,-91.664376,266,
S01,41.972847,-91.662619,267,
S01,41.97205,-91.6618,268,
S01,41.971156,-91.66091,269,
S01,41.970361,-91.660105,270,
