shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
S05B,42.036536,-91.670451,210,
S05B,42.036649,-91.670624,211,
S05B,42.036733,-91.670752,212,
S05B,42.037047,-91.671208,213,
S05B,42.037877,-91.67237,214,
S05B,42.038213,-91.672788,215,
S05B,42.03839,-91.672994,216,
S05B,42.038778,-91.673443,217,
S05B,42.039459,-91.67424,218,
S05B,42.040173,-91.675046,219,
S05B,42.040696,-91.675639,220,
S05B,42.041197,-91.6762,221,
S05B,42.042093,-91.677218,222,
S05B,42.042596,-91.677791,223,
S05B,42.043015,-91.678266,224,
S05B,42.043467,-91.678775,225,
S05B,42.043912,-91.679282,226,
S05B,42.044195,-91.679604,227,
S05B,42.044988,-91.680478,228,
S05B,42.046768,-91.682481,229,
S05B,42.048153,-91.683974,230,
S05B,42.050016,-91.686156,231,
S05B,42.050557,-91.686786,232,
S05B,42.050666,-91.686925,233,
S05B,42.050771,-91.687065,234,
S05B,42.050936,-91.687308,235,
S05B,42.051045,-91.687456,236,
S05B,42.051188,-91.687722,237,
S05B,42.051346,-91.687967,238,
S05B,42.051923,-91.688873,239,
S05B,42.05245,-91.689654,240,
S05B,42.052577,-91.68985,241,
S05B,42.05316,-91.690751,242,
S05B,42.053434,-91.691175,243,
S05B,42.053686,-91.691419,244,
S05B,42.053703,-91.691456,245,
S05B,42.053878,-91.69158,246,
S05B,42.053972,-91.691676,247,
S05B,42.054137,-91.69181,248,
S05B,42.054521,-91.692045,249,
S05B,42.054642,-91.692111,250,
S05B,42.054889,-91.692192,251,
S05B,42.055361,-91.692244,252,
S05B,42.057903,-91.692251,253,
S05B,42.058795,-91.69224,254,
S05B,42.058775,-91.69045,255,
S05B,42.058751,-91.685073,256,
S05B,42.058711,-91.677588,257,
S05B,42.058714,-91.674955,258,
S05B,42.058676,-91.672783,259,
S05B,42.058636,-91.672783,260,
S05B,42.054754,-91.67287,261,
S05B,42.051844,-91.672841,262,
S05B,42.051506,-91.672813,263,
S05B,42.050623,-91.672857,264,
S05B,42.049967,-91.672849,265,
S05B,42.049753,-91.672864,266,
S05B,42.047614,-91.672878,267,
S05B,42.047611,-91.672842,268,
S05B,42.047633,-91.672762,269,
S05B,42.047649,-91.672209,270,
S05B,42.047693,-91.671582,271,
S05B,42.047718,-91.671189,272,
S05B,42.047721,-91.670684,273,
S05B,42.047754,-91.66972,274,
S05B,42.047771,-91.668889,275,
S05B,42.047767,-91.668543,276,
S05B,42.047779,-91.66792,277,
S05B,42.047776,-91.667623,278,
S05B,42.047776,-91.667601,279,
S05B,42.047773,-91.66731,280,
S05B,42.047795,-91.666676,281,
S05B,42.047778,-91.664229,282,
S05B,42.047777,-91.663098,283,
S05B,42.047775,-91.663009,284,
S05B,42.047731,-91.66262,285,
S05B,42.047704,-91.662489,286,
S05B,42.047665,-91.662357,287,
S05B,42.04761,-91.662214,288,
S05B,42.047557,-91.662102,289,
S05B,42.047503,-91.662001,290,
S05B,42.047451,-91.661918,291,
S05B,42.047374,-91.661813,292,
S05B,42.047318,-91.661742,293,
S05B,42.047281,-91.661699,294,
S05B,42.047229,-91.661626,295,
S05B,42.047166,-91.661527,296,
S05B,42.047124,-91.661455,297,
S05B,42.047087,-91.661385,298,
S05B,42.047055,-91.661326,299,
S05B,42.047026,-91.661269,300,
S05B,42.047009,-91.661228,301,
S05B,42.046971,-91.66113,302,
S05B,42.046954,-91.661074,303,
S05B,42.046943,-91.661037,304,
S05B,42.046921,-91.660942,305,
S05B,42.046905,-91.66086,306,
S05B,42.04689,-91.66078,307,
S05B,42.046879,-91.660712,308,
S05B,42.046872,-91.66066,309,
S05B,42.046866,-91.660597,310,
S05B,42.046858,-91.660218,311,
S05B,42.046857,-91.659249,312,
S05B,42.04684,-91.6582,313,
S05B,42.046862,-91.656631,314,
S05B,42.046843,-91.65401,315,
S05B,42.046837,-91.651116,316,
S05B,42.04684,-91.649685,317,
S05B,42.046833,-91.649049,318,
S05B,42.046834,-91.648403,319,
S05B,42.046744,-91.642134,320,
S05B,42.046732,-91.640706,321,
S05B,42.046722,-91.638633,322,
S05B,42.045642,-91.638631,323,
S05B,42.044753,-91.63862,324,
S05B,42.043706,-91.63863,325,
S05B,42.043519,-91.638631,326,
S05B,42.041195,-91.6386,327,
S05B,42.040373,-91.638568,328,
S05B,42.03981,-91.638546,329,
S05B,42.039025,-91.638516,330,
S05B,42.037146,-91.638517,331,
S05B,42.036388,-91.63849,332,
S05B,42.034789,-91.638429,333,
S05B,42.034765,-91.668253,334,
S05B,42.034759,-91.667619,335,
S05B,42.03476,-91.667591,336,
S05B,42.034779,-91.666967,337,
S05B,42.034819,-91.666354,338,
S05B,42.03483,-91.666192,339,
S05B,42.034846,-91.665993,340,
S05B,42.034933,-91.664688,341,
S05B,42.03497,-91.664119,342,
S05B,42.035063,-91.662358,343,
S05B,42.035269,-91.658299,344,
S05B,42.035276,-91.657846,345,
S05B,42.03527,-91.657478,346,
S05B,42.035258,-91.656762,347,
S05B,42.035278,-91.655339,348,
S05B,42.035177,-91.649176,349,
S05B,42.035183,-91.648697,350,
S05B,42.035168,-91.648403,351,
S05B,42.035123,-91.647465,352,
S05B,42.034987,-91.644435,353,
S05B,42.034789,-91.638429,354,
S05B,42.034669,-91.636399,355,
S05B,42.034586,-91.635696,356,
S05B,42.03422,-91.633658,357,
S05B,42.033867,-91.631692,358,
S05B,42.032533,-91.631674,359,
S05B,42.032262,-91.631715,360,
S05B,42.031924,-91.631714,361,
S05B,42.031206,-91.631719,362,
S05B,42.028292,-91.631723,363,
S05B,42.027947,-91.631652,364,
S05B,42.027554,-91.631724,365,
S05B,42.02722,-91.631798,366,
S05B,42.026865,-91.631855,367,
S05B,42.026149,-91.631855,368,
S05B,42.025566,-91.631853,369,
S05B,42.025467,-91.631848,370,
S05B,42.025466,-91.631848,371,
S05B,42.025449,-91.630905,372,
S05B,42.025515,-91.630818,373,
S05B,42.025525,-91.630612,374,
S05B,42.026297,-91.6306,375,
S05B,42.026286,-91.629946,376,
S05B,42.026285,-91.629907,377,
S05B,42.026193,-91.629909,378,
S05B,42.026119,-91.629909,379,
S05B,42.026088,-91.629905,380,
S05B,42.026059,-91.629897,381,
S05B,42.025999,-91.629865,382,
S05B,42.025953,-91.629829,383,
S05B,42.025902,-91.629775,384,
S05B,42.025865,-91.62971,385,
S05B,42.025833,-91.629643,386,
S05B,42.025737,-91.6294,387,
S05B,42.025713,-91.629347,388,
S05B,42.025688,-91.629302,389,
S05B,42.025652,-91.629259,390,
S05B,42.025617,-91.629228,391,
S05B,42.025578,-91.629199,392,
S05B,42.025543,-91.629182,393,
S05B,42.025475,-91.629161,394,
S05B,42.025389,-91.629145,395,
S05B,42.025114,-91.629112,396,
S05B,42.024934,-91.62909,397,
S05B,42.024713,-91.629081,398,
S05B,42.02457,-91.629071,399,
S05B,42.024456,-91.629084,400,
S05B,42.024432,-91.629078,401,
S05B,42.024419,-91.629073,402,
S05B,42.024394,-91.629055,403,
S05B,42.024348,-91.629002,404,
S05B,42.024329,-91.628971,405,
S05B,42.024317,-91.628932,406,
S05B,42.024312,-91.628865,407,
S05B,42.024313,-91.628784,408,
S05B,42.024312,-91.628643,409,
S05B,42.024314,-91.628049,410,
S05B,42.02431,-91.627881,411,
S05B,42.024306,-91.627858,412,
S05B,42.024228,-91.627641,413,
S05B,42.024217,-91.6276,414,
S05B,42.024213,-91.627575,415,
S05B,42.024212,-91.627552,416,
S05B,42.024209,-91.627353,417,
S05B,42.024213,-91.626647,418,
S05B,42.024212,-91.626321,419,
S05B,42.024216,-91.625971,420,
S05B,42.024221,-91.625916,421,
S05B,42.024232,-91.625868,422,
S05B,42.024244,-91.625829,423,
S05B,42.024264,-91.625792,424,
S05B,42.02429,-91.625765,425,
S05B,42.024305,-91.625759,426,
S05B,42.024318,-91.625755,427,
S05B,42.024418,-91.625751,428,
S05B,42.02463,-91.62575,429,
S05B,42.02473,-91.625751,430,
S05B,42.02486,-91.62575,431,
S05B,42.024946,-91.62575,432,
S05B,42.024945,-91.626023,433,
S05B,42.024944,-91.626755,434,
S05B,42.024941,-91.627362,435,
S05B,42.024942,-91.627604,436,
S05B,42.024939,-91.628051,437,
S05B,42.024937,-91.628323,438,
S05B,42.024934,-91.628912,439,
S05B,42.024934,-91.62909,440,
S05B,42.024713,-91.629081,441,
S05B,42.02457,-91.629071,442,
S05B,42.024456,-91.629084,443,
